x,y,url,domain
-9.301884,-11.712808,https://www.reuters.com/world/un-chief-pushes-russia-ukraine-extend-black-sea-grain-deal-2022-11-03/,www.reuters.com
9.129445,-10.534171,https://www.reuters.com/business/autos-transportation/bmw-plans-direct-sales-its-cars-cfo-tells-newspaper-2022-11-03/,www.reuters.com
-13.861136,-8.897609,https://www.reuters.com/world/asia-pacific/why-is-north-korea-testing-so-many-missiles-2022-11-03/,www.reuters.com
6.2447495,-6.4342213,https://www.reuters.com/business/energy/struggling-gas-importer-uniper-unveils-record-40-billion-euro-net-loss-2022-11-03/,www.reuters.com
-8.812703,-11.126848,https://www.reuters.com/world/europe/russias-war-ukraine-latest-news-russia-resumes-participation-grain-deal-2022-11-03/,www.reuters.com
12.372667,-12.123604,https://www.reuters.com/business/finance/indias-mahindra-mahindra-financial-services-up-after-profit-beat-2022-11-03/,www.reuters.com
5.715194,-3.5962782,https://www.reuters.com/business/finance/blackrock-expands-corporate-voting-choice-more-clients-2022-11-03/,www.reuters.com
10.227999,-7.893898,https://www.reuters.com/business/finance/bnp-paribas-profit-tops-forecast-despite-higher-costs-debt-markdown-2022-11-03/,www.reuters.com
8.890736,-9.238289,https://www.reuters.com/business/autos-transportation/bmw-q3-automotive-margin-grows-89-2022-11-03/,www.reuters.com
-10.398474,-3.6697562,https://www.reuters.com/world/asia-pacific/myanmar-junta-responsible-crisis-says-indonesia-foreign-minister-2022-11-03/,www.reuters.com
11.032978,-4.596295,https://www.reuters.com/business/retail-consumer/under-armour-cuts-annual-forecasts-sportswear-demand-slumps-2022-11-03/,www.reuters.com
10.388969,0.7788502,https://www.reuters.com/markets/us/markets-expect-fed-lift-policy-rate-above-5-by-march-2022-11-03/,www.reuters.com
-14.777343,2.6309278,https://www.reuters.com/article/factcheck-texas-applications-idUSL1N31Z1WZ,www.reuters.com
9.795692,-12.467217,https://www.reuters.com/business/autos-transportation/tesla-ships-71704-china-made-evs-october-cpca-2022-11-03/,www.reuters.com
4.5096536,-9.64881,https://www.reuters.com/business/energy/slb-sees-new-offshore-activity-surpassing-pre-pandemic-levels-2022-11-03/,www.reuters.com
7.123597,-5.4546185,https://www.reuters.com/breakingviews/your-consideration-warner-discovery-part-two-2022-11-03/,www.reuters.com
11.308469,-1.5201879,https://www.reuters.com/business/finance/distressed-credit-lure-more-hedge-fund-investors-next-year-bnp-survey-2022-11-03/,www.reuters.com
