x,y,url,domain
0.05765373048327241,0.14999289889106254,https://www.reuters.com/world/asia-pacific/japan-considering-hypersonic-missile-deployment-by-2030-nikkei-2022-11-03/,www.reuters.com
-0.0600823016980539,0.07550073316403996,https://www.reuters.com/business/sustainable-business/australia-asks-miners-back-referendum-indigenous-rights-2022-11-03/,www.reuters.com
0.32596774937340833,-0.14347736426594,https://www.reuters.com/business/finance/credit-suisse-warns-drop-fee-revenue-2022-11-03/,www.reuters.com
0.3302511043170001,-0.1534806933053799,https://www.reuters.com/business/energy/oil-slips-dollar-firms-supply-worries-check-losses-2022-11-03/,www.reuters.com
-0.1747677852878344,-0.03842407642273602,https://www.reuters.com/lifestyle/sports/tevez-resigns-coach-argentinas-rosario-central-2022-11-03/,www.reuters.com
-0.10885706842758607,-0.14154164231625196,https://www.reuters.com/lifestyle/sports/more-questions-than-answers-troubled-holders-france-2022-11-03/,www.reuters.com
0.026576168417209393,0.18308121111868852,https://www.reuters.com/technology/erdogan-says-he-could-discuss-charge-twitter-blue-check-with-elon-musk-2022-11-03/,www.reuters.com
0.16958307010654125,0.15591229874924475,https://www.reuters.com/business/media-telecom/us-telecom-regulator-launching-new-space-bureau-2022-11-03/,www.reuters.com
0.1533121104012173,0.06470167261476059,https://www.reuters.com/markets/highlights-canada-governments-fall-economic-statement-2022-11-03/,www.reuters.com
0.03965511206463278,0.07416017224999889,https://www.reuters.com/business/aerospace-defense/emirates-suspends-nigerian-flights-again-over-trapped-ticket-sales-2022-11-03/,www.reuters.com
0.31510695501546987,-0.1471533181550906,https://www.reuters.com/video/watch/idRW651202112022RP1,www.reuters.com
-0.23736725279080878,0.1380406681787156,https://www.reuters.com/article/factcheck-scotland-coronavirus-idUSL1N31Z1X3,www.reuters.com
0.08423710530309172,0.35465163784429476,https://www.reuters.com/world/kremlin-russia-has-not-decided-whether-extend-black-sea-grain-deal-2022-11-03/,www.reuters.com
0.016193133867702995,0.05408499449551318,https://www.reuters.com/world/india/delhis-air-crime-against-humanity-spurs-calls-close-schools-2022-11-03/,www.reuters.com
-0.23538119186210263,-0.19837247612484554,https://www.reuters.com/lifestyle/sports/pakistan-keep-hopes-live-by-ending-south-africas-unbeaten-run-2022-11-03/,www.reuters.com
0.0401085002367168,-0.11232835257796422,https://www.reuters.com/markets/europe/spains-october-jobless-falls-092-september-291-mln-2022-11-03/,www.reuters.com
0.24411226797444496,0.02569976175310591,https://www.reuters.com/business/sustainable-business/dutch-state-end-export-credit-insurance-fossil-fuel-jan-1-2022-11-03/,www.reuters.com
-0.11850720809666165,0.1233702720594676,https://www.reuters.com/article/factcheck-biden-delaware-idUSL1N31Z1SV,www.reuters.com
-0.11386394160717278,0.1435238188774491,https://www.reuters.com/world/bahrain-popes-message-may-get-caught-shiite-sunni-muslim-divide-2022-11-03/,www.reuters.com
0.10317127970636572,-0.2799883017581509,https://www.reuters.com/world/uk/bank-england-readies-biggest-rate-rise-since-1989-2022-11-03/,www.reuters.com
-0.23970805369497633,-0.23623742617285934,https://www.reuters.com/lifestyle/sports/france-need-best-version-mbappe-tough-world-cup-campaign-looms-2022-11-03/,www.reuters.com
0.16444579972033854,-0.08671116085296486,https://www.reuters.com/markets/asia/turkeys-inflation-hits-24-year-high-855-after-rate-cuts-2022-11-03/,www.reuters.com
0.23593760196831254,0.0019037489833039262,https://www.reuters.com/technology/europe-leans-asia-homegrown-ev-batteries-2022-11-03/,www.reuters.com
-0.20017285854079214,-0.17479711909587575,https://www.reuters.com/lifestyle/sports/last-chance-bundesligas-world-cup-hopefuls-shine-2022-11-03/,www.reuters.com
0.36600596183084827,-0.13220704634030805,https://www.reuters.com/markets/commodities/analysts-cut-eu-carbon-price-forecasts-weak-economies-increased-supply-2022-11-03/,www.reuters.com
0.2428233193751278,0.08516160957203062,https://www.reuters.com/markets/europe/battling-high-inflation-sanctions-russia-resume-rate-cutting-next-year-2022-11-03/,www.reuters.com
0.29479107290393985,-0.007108432087757445,https://www.reuters.com/markets/asia/chinas-services-activity-skids-october-covid-restrictions-caixin-pmi-2022-11-03/,www.reuters.com
0.09183692569674955,-0.13939496868750667,https://www.reuters.com/business/environment/martin-forecast-become-large-post-tropical-cyclone-over-north-atlantic-us-nhc-2022-11-03/,www.reuters.com
0.15145102793371487,0.2485603328992409,https://www.reuters.com/world/americas/us-mexico-nuclear-cooperation-agreement-enters-into-force-2022-11-03/,www.reuters.com
0.05007935484644577,0.21655637539390665,https://www.reuters.com/technology/danish-train-standstill-saturday-caused-by-cyber-attack-2022-11-03/,www.reuters.com
-0.15132152641100816,0.3027834879810916,https://www.reuters.com/world/middle-east/iranian-human-rights-lawyers-criticise-clerical-leaders-amid-unrest-2022-11-03/,www.reuters.com
-0.1284347194634567,0.052284019406739254,https://www.reuters.com/world/pope-unable-walk-around-papal-plane-due-knee-pain-2022-11-03/,www.reuters.com
-0.2119078074598195,-0.1883488710921,https://www.reuters.com/lifestyle/sports/tough-test-awaits-leaders-napoli-atalanta-2022-11-03/,www.reuters.com
-0.017575556356682127,0.4213261707462239,https://www.reuters.com/world/europe/russian-installed-official-russian-units-likely-quit-western-bank-dnipro-river-2022-11-03/,www.reuters.com
0.2826436165458911,-0.05476261563474223,https://www.reuters.com/markets/europe/futures-signal-more-losses-feds-rate-hike-view-2022-11-03/,www.reuters.com
0.23569566279421858,0.011981798405884994,https://www.reuters.com/business/retail-consumer/starbucks-investors-seek-specifics-incoming-ceo-union-cafe-overhauls-2022-11-03/,www.reuters.com
0.2559703249610605,0.04574985927069027,https://www.reuters.com/business/finance/exclusive-zambia-says-eximbank-represent-chinese-lenders-debt-talks-2022-11-03/,www.reuters.com
0.26285075788030016,0.03079366871781427,https://www.reuters.com/markets/asia/most-gulf-markets-drop-cenbanks-toe-hawkish-fed-line-2022-11-03/,www.reuters.com
0.25457179069209157,-0.08490713989940854,https://www.reuters.com/markets/europe/central-banks-stay-firmly-rate-hike-mode-slowdown-cards-2022-11-03/,www.reuters.com
-0.17577794102314942,-0.20050675992587555,https://www.reuters.com/lifestyle/sports/asensio-makes-his-case-world-cup-spot-qatar-2022-11-03/,www.reuters.com
0.12123796266016637,0.08823567848640053,https://www.reuters.com/business/autos-transportation/saudi-crown-prince-launches-ceer-first-saudi-electric-vehicle-brand-2022-11-03/,www.reuters.com
0.12100081607522971,0.12787521635442337,https://www.reuters.com/world/europe/aircraft-lessor-avolon-takes-legal-action-against-lloyds-insurance-2022-11-03/,www.reuters.com
0.0663289228118841,0.318714939769302,https://www.reuters.com/world/middle-east/us-issues-fresh-iran-related-sanctions-2022-11-03/,www.reuters.com
0.029585565761962525,0.2899099010097254,https://www.reuters.com/legal/trump-organization-have-independent-monitor-judge-rules-2022-11-03/,www.reuters.com
0.06250439118644983,-0.027450765931963095,https://www.reuters.com/world/uk/uk-watchdog-warns-banks-over-treatment-customers-2022-11-03/,www.reuters.com
0.30978739697783936,-0.033668298124673944,https://www.reuters.com/markets/asia/major-gulf-stocks-track-oil-prices-asian-shares-lower-2022-11-03/,www.reuters.com
-0.07221130522609161,-0.04274827966613222,https://www.reuters.com/business/cop/spains-la-rioja-old-vines-could-future-proof-wine-against-climate-change-2022-11-03/,www.reuters.com
0.05388149517922798,0.2217979759258914,https://www.reuters.com/markets/currencies/lebanon-steps-back-plan-slash-official-exchange-rate-sources-2022-11-03/,www.reuters.com
0.19816215163869705,-0.07265192219403864,https://www.reuters.com/markets/europe/swedish-services-pmi-rises-569-points-october-silfswedbank-2022-11-03/,www.reuters.com
0.3172922102098075,-0.0586486354880338,https://www.reuters.com/business/energy/renewable-energy-firm-orsted-lifts-2022-profit-outlook-2022-11-03/,www.reuters.com
0.3477779709828766,-0.08922655876988927,https://www.reuters.com/markets/europe/european-shares-open-sharply-lower-fed-hints-higher-peak-rates-2022-11-03/,www.reuters.com
0.04539003503766399,0.4056561606132998,https://www.reuters.com/world/europe/ukraines-zaporizhzhia-nuclear-plant-disconnected-grid-2022-11-03/,www.reuters.com
0.1697203222389564,0.06800072373280369,https://www.reuters.com/markets/rates-bonds/ecb-cant-just-mirror-fed-moves-lagarde-says-2022-11-03/,www.reuters.com
0.3152257739067992,-0.17159998464797915,https://www.reuters.com/markets/us/weary-investors-see-little-respite-fed-hike-gloom-2022-11-03/,www.reuters.com
